,claimHeadline,articleHeadline,claimId,articleId,articleHeadlineStance
1479,A South Korean woman's hair was accidentally eaten by a robot vacuum cleaner,Robot vacuum cleaner ate a woman's hair Google Translate,4da6ba00-b097-11e4-9a23-0b6010caa867,c6859130-b097-11e4-9a23-0b6010caa867,for
1480,A South Korean woman's hair was accidentally eaten by a robot vacuum cleaner,South Korean Woman's Hair Eaten By Robot Vacuum Cleaner,4da6ba00-b097-11e4-9a23-0b6010caa867,5b065750-b097-11e4-9a23-0b6010caa867,for
1481,A South Korean woman's hair was accidentally eaten by a robot vacuum cleaner,South Korean woman freed by firefighters after robot vacuum cleaner eats her hair as she sleeps,4da6ba00-b097-11e4-9a23-0b6010caa867,93c10bd0-b097-11e4-9a23-0b6010caa867,for
1482,A South Korean woman's hair was accidentally eaten by a robot vacuum cleaner,Robot vacuum cleaner attacks South Korea housewife's hair,4da6ba00-b097-11e4-9a23-0b6010caa867,724cbee0-b097-11e4-9a23-0b6010caa867,for
1483,A South Korean woman's hair was accidentally eaten by a robot vacuum cleaner,South Korean woman's hair eaten by robot vacuum cleaner as she slept,4da6ba00-b097-11e4-9a23-0b6010caa867,75f09990-b097-11e4-9a23-0b6010caa867,for
1484,A South Korean woman's hair was accidentally eaten by a robot vacuum cleaner,Robot vacuum cleaner EATS WOMAN,4da6ba00-b097-11e4-9a23-0b6010caa867,ac3bd4b0-b097-11e4-9a23-0b6010caa867,for
1485,A South Korean woman's hair was accidentally eaten by a robot vacuum cleaner,Korean housewife attacked by robot vacuum cleaner,4da6ba00-b097-11e4-9a23-0b6010caa867,b5d8c4b0-b097-11e4-9a23-0b6010caa867,for
1486,Kurdish fighter Rehana was killed by ISIS,Female Kurdish poster girl fighter feared killed,7eb58360-5e35-11e4-a887-2324afc3f9a8,cddd5430-5eea-11e4-a887-2324afc3f9a8,observing
1487,Kurdish fighter Rehana was killed by ISIS,Poster girl in fight against ISIS is beheaded by terror group,7eb58360-5e35-11e4-a887-2324afc3f9a8,c6b9efb0-5eea-11e4-a887-2324afc3f9a8,for
1488,Kurdish fighter Rehana was killed by ISIS,"ISIS CAPTURES, BEHEADS KURDISH FEMALE FIGHTER REHANA IN KOBANE",7eb58360-5e35-11e4-a887-2324afc3f9a8,d02cebc0-5e35-11e4-a887-2324afc3f9a8,observing
1489,Kurdish fighter Rehana was killed by ISIS,ISIS Reportedly Beheaded The Poster Child For Kurdish Female Fighters,7eb58360-5e35-11e4-a887-2324afc3f9a8,853b2140-5e35-11e4-a887-2324afc3f9a8,observing
1490,Kurdish fighter Rehana was killed by ISIS,"Rehana, Poster Girl for Kurdish Peshmerga, Alive and Fighting Fiercely, After ISIS Claims of Beheading Her",7eb58360-5e35-11e4-a887-2324afc3f9a8,5d9dac30-5fd3-11e4-9195-d1e79a11f507,against
1491,Kurdish fighter Rehana was killed by ISIS,Poster girl for Kurdish freedom fighters in Kobane is captured and beheaded by ISIS killers who posted gruesome pictures online,7eb58360-5e35-11e4-a887-2324afc3f9a8,b5037da0-5e35-11e4-a887-2324afc3f9a8,observing
1492,Kurdish fighter Rehana was killed by ISIS,"Rehana is alive and well... ISIS fanatics have NOT beheaded her: Poster girl for Kurdish freedom fighters escaped Kobane hellhole, friends tell MailOnline",7eb58360-5e35-11e4-a887-2324afc3f9a8,9d15fe60-5eea-11e4-a887-2324afc3f9a8,against
1493,Kurdish fighter Rehana was killed by ISIS,"Female Kurdish Fighter Rehana is Alive, Claim Supporters Post CNN Video as Proof",7eb58360-5e35-11e4-a887-2324afc3f9a8,bf132a60-5eea-11e4-a887-2324afc3f9a8,against
1494,Kurdish fighter Rehana was killed by ISIS,URGENT: ISIS beheads Kurdish female fighter Rehana,7eb58360-5e35-11e4-a887-2324afc3f9a8,05736ba0-5e37-11e4-a887-2324afc3f9a8,for
1495,Kurdish fighter Rehana was killed by ISIS,Kurdish resistance denies ISIS claims that they have beheaded poster girl Rehana,7eb58360-5e35-11e4-a887-2324afc3f9a8,b9709bc0-5e35-11e4-a887-2324afc3f9a8,against
1496,Kurdish fighter Rehana was killed by ISIS,Claims famous Kurdish Peshmerga fighter Rehana may have been decapitated,7eb58360-5e35-11e4-a887-2324afc3f9a8,be31a640-5e35-11e4-a887-2324afc3f9a8,observing
1505,Lego sent a letter to parents in the 1970s that had a powerful message about gender equality,That powerful Lego letter to parents from the 1970s? It's real,1b49da30-7409-11e4-99be-fb3662a4a6dd,aa5b5f00-7409-11e4-99be-fb3662a4a6dd,for
1506,Lego sent a letter to parents in the 1970s that had a powerful message about gender equality,"These LEGO Instructions from 1974 Are Awesome And Yes, They're Real",1b49da30-7409-11e4-99be-fb3662a4a6dd,3245fce0-740a-11e4-99be-fb3662a4a6dd,for
1507,Lego sent a letter to parents in the 1970s that had a powerful message about gender equality,"These egalitarian Lego instructions from the 1970s are pretty cool, but are they real?",1b49da30-7409-11e4-99be-fb3662a4a6dd,a2574200-740a-11e4-99be-fb3662a4a6dd,observing
1508,Lego sent a letter to parents in the 1970s that had a powerful message about gender equality,A Letter Lego Sent to Parents in 1974 Holds an Important Message for the Parents of 2014,1b49da30-7409-11e4-99be-fb3662a4a6dd,a53418a0-7409-11e4-99be-fb3662a4a6dd,for
1509,Lego sent a letter to parents in the 1970s that had a powerful message about gender equality,"Forty years ago, Lego wrote a powerful letter to parents about how gender works",1b49da30-7409-11e4-99be-fb3662a4a6dd,83462ee0-7409-11e4-99be-fb3662a4a6dd,for
1510,Lego sent a letter to parents in the 1970s that had a powerful message about gender equality,This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,1b49da30-7409-11e4-99be-fb3662a4a6dd,4bab6950-7409-11e4-99be-fb3662a4a6dd,for
1511,Lego sent a letter to parents in the 1970s that had a powerful message about gender equality,Letter From LEGO To Parents In The 70s Makes An Important Point About Gender,1b49da30-7409-11e4-99be-fb3662a4a6dd,89a495b0-7409-11e4-99be-fb3662a4a6dd,for
1512,Lego sent a letter to parents in the 1970s that had a powerful message about gender equality,Lego letter from the 1970s still offers a powerful message to parents 40 years later,1b49da30-7409-11e4-99be-fb3662a4a6dd,7e9291e0-7409-11e4-99be-fb3662a4a6dd,for
1513,Lego sent a letter to parents in the 1970s that had a powerful message about gender equality,Lego letter to parents in 1974 on gender equality still resonates 40 years on,1b49da30-7409-11e4-99be-fb3662a4a6dd,26be4950-7409-11e4-99be-fb3662a4a6dd,for
1514,Lenovo will make a bid to buy Blackberry,BlackBerry shares up after unconfirmed report on possible Lenovo bid,3fc87670-5869-11e4-aaf5-a1ddcfbcd5a9,6f412c30-5869-11e4-aaf5-a1ddcfbcd5a9,observing
1515,Lenovo will make a bid to buy Blackberry,BlackBerry BBRY Could Receive An Offer By Cash-Rich Lenovo As Early As This Week: Report,3fc87670-5869-11e4-aaf5-a1ddcfbcd5a9,8e083370-5869-11e4-aaf5-a1ddcfbcd5a9,observing
1516,Lenovo will make a bid to buy Blackberry,EXCLUSIVE: Lenovo Could Make An Offer For BlackBerry As Early As This Week,3fc87670-5869-11e4-aaf5-a1ddcfbcd5a9,824a3830-5869-11e4-aaf5-a1ddcfbcd5a9,observing
1517,Lenovo will make a bid to buy Blackberry,Lenovo resumes efforts to acquire struggling phone maker BlackBerry,3fc87670-5869-11e4-aaf5-a1ddcfbcd5a9,86ccb310-5869-11e4-aaf5-a1ddcfbcd5a9,observing
1518,Lenovo will make a bid to buy Blackberry,Lenovo Could Make A Bid For BlackBerry Rumor,3fc87670-5869-11e4-aaf5-a1ddcfbcd5a9,92059fd0-5869-11e4-aaf5-a1ddcfbcd5a9,observing
1519,Lenovo will make a bid to buy Blackberry,Lenovo tipped to make a bid for BlackBerry this week,3fc87670-5869-11e4-aaf5-a1ddcfbcd5a9,7253c360-5869-11e4-aaf5-a1ddcfbcd5a9,observing
1520,Lenovo will make a bid to buy Blackberry,Lenovo might be eyeing up BlackBerry... again,3fc87670-5869-11e4-aaf5-a1ddcfbcd5a9,7d412830-5869-11e4-aaf5-a1ddcfbcd5a9,observing
1521,Lenovo will make a bid to buy Blackberry,"Lenovo Still Wants to Buy BlackBerry and Will Try Again, Source Suggests",3fc87670-5869-11e4-aaf5-a1ddcfbcd5a9,972719d0-5869-11e4-aaf5-a1ddcfbcd5a9,observing
1522,Lenovo will make a bid to buy Blackberry,Lenovo ready to bid for Blackberry - report,3fc87670-5869-11e4-aaf5-a1ddcfbcd5a9,8a9330f0-5869-11e4-aaf5-a1ddcfbcd5a9,observing
1523,Lenovo will make a bid to buy Blackberry,Lenovo Looking To Buy BlackBerry Ltd REPORT,3fc87670-5869-11e4-aaf5-a1ddcfbcd5a9,777abba0-5869-11e4-aaf5-a1ddcfbcd5a9,observing
1529,LG will be the sole supplier of OLED displays for the Apple Watch,LG will be sole supplier of Apple Watch display,354b4170-c289-11e4-8747-5b024dd6dd6c,452813c0-c289-11e4-8747-5b024dd6dd6c,for
1530,LG will be the sole supplier of OLED displays for the Apple Watch,LG to make millions of flexible Plastic OLED displays for the Apple Watch,354b4170-c289-11e4-8747-5b024dd6dd6c,8a718100-c289-11e4-8747-5b024dd6dd6c,for
1531,Former Cosby Show actor Lisa Bonet tweeted about the accusations against Bill Cosby,"Twitter messages attributed to Lisa Bonet was hoax, manager says",67a716a0-737c-11e4-99be-fb3662a4a6dd,5224b0c0-737d-11e4-99be-fb3662a4a6dd,against
1532,Former Cosby Show actor Lisa Bonet tweeted about the accusations against Bill Cosby,Lisa Bonet Did NOT Send Cryptic Tweet About Bill Cosby Twitter Account Fake,67a716a0-737c-11e4-99be-fb3662a4a6dd,c8eae120-737d-11e4-99be-fb3662a4a6dd,against
1533,Former Cosby Show actor Lisa Bonet tweeted about the accusations against Bill Cosby,Purported Lisa Bonet Twitter Account Suspended After Cryptic Cosby Tweet,67a716a0-737c-11e4-99be-fb3662a4a6dd,0dd31100-737d-11e4-99be-fb3662a4a6dd,observing
1534,Former Cosby Show actor Lisa Bonet tweeted about the accusations against Bill Cosby,Fake Lisa Bonet Tweet on Cosby Scandal Fools Major Media Outlets,67a716a0-737c-11e4-99be-fb3662a4a6dd,58decc20-737d-11e4-99be-fb3662a4a6dd,against
1535,Former Cosby Show actor Lisa Bonet tweeted about the accusations against Bill Cosby,Lisa Bonet Denies Slamming Bill Cosby on Twitter,67a716a0-737c-11e4-99be-fb3662a4a6dd,6e8b7650-737c-11e4-99be-fb3662a4a6dd,against
1536,Former Cosby Show actor Lisa Bonet tweeted about the accusations against Bill Cosby,"Lisa Bonet Tweet About Bill Cosby Sent From Fake Account, Manager Confirms",67a716a0-737c-11e4-99be-fb3662a4a6dd,5619ea50-737e-11e4-99be-fb3662a4a6dd,against
1537,Macaulay Culkin is dead,Macaulay Culkin Dead? Fans Freak Out Over Death Rumors,c1c13540-67af-11e4-b528-9d5aa2d2e8e7,809d6060-67b0-11e4-b528-9d5aa2d2e8e7,observing
1538,Macaulay Culkin is dead,Duped again: Macaulay Culkin is not dead,c1c13540-67af-11e4-b528-9d5aa2d2e8e7,4a7e3e50-67b0-11e4-b528-9d5aa2d2e8e7,against
1539,Macaulay Culkin is dead,Macaulay Culkin dead: Actor is victim of another death hoax,c1c13540-67af-11e4-b528-9d5aa2d2e8e7,2d6ec030-67b2-11e4-b528-9d5aa2d2e8e7,against
1540,Macaulay Culkin is dead,Breaking News: Macaulay Culkin Found Dead at Age 34,c1c13540-67af-11e4-b528-9d5aa2d2e8e7,c93b9360-67af-11e4-b528-9d5aa2d2e8e7,for
1541,Macaulay Culkin is dead,Macaulay Culkin Dead? Another Death Hoax Circulates On Facebook,c1c13540-67af-11e4-b528-9d5aa2d2e8e7,4f9b4420-67b3-11e4-b528-9d5aa2d2e8e7,against
1542,Macaulay Culkin is dead,Macaulay Culkin Hasn't Died Despite What Everyone Is Saying On Facebook,c1c13540-67af-11e4-b528-9d5aa2d2e8e7,bbb4f0a0-67b0-11e4-b528-9d5aa2d2e8e7,against
1543,Macaulay Culkin is dead,Macaulay Culkin dead: The death hoax is once again on the child actor,c1c13540-67af-11e4-b528-9d5aa2d2e8e7,61299700-67b3-11e4-b528-9d5aa2d2e8e7,against
1544,Macaulay Culkin is dead,Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax,c1c13540-67af-11e4-b528-9d5aa2d2e8e7,42548600-67b3-11e4-b528-9d5aa2d2e8e7,against
1545,Macaulay Culkin is dead,"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",c1c13540-67af-11e4-b528-9d5aa2d2e8e7,895fa7d0-67b0-11e4-b528-9d5aa2d2e8e7,against
1546,Macaulay Culkin is dead,Macaulay Culkin Victim of Another Online Death Hoax,c1c13540-67af-11e4-b528-9d5aa2d2e8e7,37010c60-67b3-11e4-b528-9d5aa2d2e8e7,against
1547,Macaulay Culkin is dead,Macaulay Culkin death hoax: Rumours about former child star confirmed as false,c1c13540-67af-11e4-b528-9d5aa2d2e8e7,b42c1390-67b0-11e4-b528-9d5aa2d2e8e7,against
1548,Macaulay Culkin is dead,Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,c1c13540-67af-11e4-b528-9d5aa2d2e8e7,cc0d3480-67b0-11e4-b528-9d5aa2d2e8e7,against
1549,Macaulay Culkin is dead,MACAULAY CULKIN IS THE LATEST VICTIM OF A CELEBRITY DEATH HOAX AND THESE 9 STARS KNOW EXACTLY HOW HE FEELS,c1c13540-67af-11e4-b528-9d5aa2d2e8e7,58f3ff30-67b3-11e4-b528-9d5aa2d2e8e7,against
1550,Macaulay Culkin is dead,Macaulay Culkin dead hoax: Fake death report spreads on social networks,c1c13540-67af-11e4-b528-9d5aa2d2e8e7,c5bcd770-67b0-11e4-b528-9d5aa2d2e8e7,against
1551,Macaulay Culkin is dead,Macaulay Culkin Dead?,c1c13540-67af-11e4-b528-9d5aa2d2e8e7,ae5db7c0-67b0-11e4-b528-9d5aa2d2e8e7,observing
1552,Macaulay Culkin is dead,"Macaulay Culkin Dead? Hoax Goes Viral, Claims Actor Found Dead in Apartment",c1c13540-67af-11e4-b528-9d5aa2d2e8e7,4a0165d0-67b3-11e4-b528-9d5aa2d2e8e7,against
1553,McDonald's will stop serving overweight customers,McDonald's Will Stop Serving Overweight Customers Beginning 1115,5e0b9be0-8775-11e4-b1b5-4f1bd36cbfc6,c622cb90-8775-11e4-b1b5-4f1bd36cbfc6,for
1554,McDonald's will stop serving overweight customers,Fake-News: McDonald's Will Stop Serving Overweight Customers,5e0b9be0-8775-11e4-b1b5-4f1bd36cbfc6,b7bd7e10-8775-11e4-b1b5-4f1bd36cbfc6,against
1555,McDonald's will stop serving overweight customers,MCDONALD'S WILL STOP SERVING OVERWEIGHT CUSTOMERS BEGINNING 1115,5e0b9be0-8775-11e4-b1b5-4f1bd36cbfc6,7970be00-8776-11e4-b1b5-4f1bd36cbfc6,for
1556,McDonald's will stop serving overweight customers,"McDonald's to Stop Serving Overweight Customers in January? Nope, 1152015 Story is Fake",5e0b9be0-8775-11e4-b1b5-4f1bd36cbfc6,2453f450-8776-11e4-b1b5-4f1bd36cbfc6,against
1557,Rap artist Macklemore joined ISIS,Someone Trolled Twitter Into Thinking Macklemore Joined ISIS,92376530-b9c4-11e4-b073-ed15c88bfa1e,c0ae6260-b9c4-11e4-b073-ed15c88bfa1e,against
1558,Rap artist Macklemore joined ISIS,People On Twitter Think Macklemore Has Joined ISIS,92376530-b9c4-11e4-b073-ed15c88bfa1e,2e023860-b9c9-11e4-b073-ed15c88bfa1e,observing
1559,Rap artist Macklemore joined ISIS,Macklemore Gets Twitter-Trolled with the MacklemoreJoinedISIS,92376530-b9c4-11e4-b073-ed15c88bfa1e,bd070540-b9c4-11e4-b073-ed15c88bfa1e,against
1560,Magic mushrooms were found in a Buckingham Palace garden,Magic mushroom found growing at Buckingham Palace,88778ae0-83c1-11e4-b1b5-4f1bd36cbfc6,1a9c0c80-83f8-11e4-b1b5-4f1bd36cbfc6,for
1561,Magic mushrooms were found in a Buckingham Palace garden,Now THAT'S a Royal trip Alan Titchmarsh finds psychedelic mushroom in the Queen's garden at Buckingham Palace,88778ae0-83c1-11e4-b1b5-4f1bd36cbfc6,dbce0b50-83f4-11e4-b1b5-4f1bd36cbfc6,for
1562,Magic mushrooms were found in a Buckingham Palace garden,Psychoactive magic mushroom found in grounds of Buckingham Palace,88778ae0-83c1-11e4-b1b5-4f1bd36cbfc6,d76b2660-83f4-11e4-b1b5-4f1bd36cbfc6,for
1563,Magic mushrooms were found in a Buckingham Palace garden,Magic mushrooms found in BUCKINGHAM PALACE by Alan Titchmarsh,88778ae0-83c1-11e4-b1b5-4f1bd36cbfc6,e84d0ca0-83f4-11e4-b1b5-4f1bd36cbfc6,for
1564,Magic mushrooms were found in a Buckingham Palace garden,Magic Mushrooms Found in Queen Elizabeth's Garden at Buckingham Palace,88778ae0-83c1-11e4-b1b5-4f1bd36cbfc6,1dc34480-83f5-11e4-b1b5-4f1bd36cbfc6,for
1565,Magic mushrooms were found in a Buckingham Palace garden,Magic mushrooms found at Buckingham Palace,88778ae0-83c1-11e4-b1b5-4f1bd36cbfc6,abc1f760-83c1-11e4-b1b5-4f1bd36cbfc6,for
1566,Magic mushrooms were found in a Buckingham Palace garden,Her Majesty's magic mushrooms,88778ae0-83c1-11e4-b1b5-4f1bd36cbfc6,b209f000-83c1-11e4-b1b5-4f1bd36cbfc6,for
1567,Magic mushrooms were found in a Buckingham Palace garden,Magic Mushrooms Found on Buckingham Palace Grounds,88778ae0-83c1-11e4-b1b5-4f1bd36cbfc6,a78a6830-83c1-11e4-b1b5-4f1bd36cbfc6,for
1568,A Russian boy attracts metal objects with his body after being hit with jolt of electricity,Electric shock turns Russian boy into Marvel's Magneto,7b85fa00-702b-11e4-8e10-b9c720c188ba,b70ee9b0-702b-11e4-8e10-b9c720c188ba,for
1569,A Russian boy attracts metal objects with his body after being hit with jolt of electricity,Isilkulskom student has gained superhero powers after shock,7b85fa00-702b-11e4-8e10-b9c720c188ba,8c34fe80-702d-11e4-8e10-b9c720c188ba,for
1570,A Russian boy attracts metal objects with his body after being hit with jolt of electricity,"Meet Magneto Boy, the kid who attracts metal with his body",7b85fa00-702b-11e4-8e10-b9c720c188ba,80a29200-702b-11e4-8e10-b9c720c188ba,for
1571,A Russian boy attracts metal objects with his body after being hit with jolt of electricity,Omsk schoolboy turned into a man-magnet after shock,7b85fa00-702b-11e4-8e10-b9c720c188ba,3da91d50-702d-11e4-8e10-b9c720c188ba,for
1572,A Russian boy attracts metal objects with his body after being hit with jolt of electricity,"This boy nearly died, now he has a superpower like Marvel's Magneto",7b85fa00-702b-11e4-8e10-b9c720c188ba,baa779c0-702b-11e4-8e10-b9c720c188ba,for
1573,A Russian boy attracts metal objects with his body after being hit with jolt of electricity,Schoolboy who got electric shock from lamppost claims he now has magnetic powers,7b85fa00-702b-11e4-8e10-b9c720c188ba,78b7c200-702f-11e4-8e10-b9c720c188ba,observing
1574,A Russian boy attracts metal objects with his body after being hit with jolt of electricity,Boy who suffered powerful electric shock claims he now has superpowers like X-Men's Magneto as metal objects stick to him,7b85fa00-702b-11e4-8e10-b9c720c188ba,b3fd63f0-702b-11e4-8e10-b9c720c188ba,observing
1575,A Russian boy attracts metal objects with his body after being hit with jolt of electricity,Meet the X-BOY: Electric shock turns kid into MAGNETO,7b85fa00-702b-11e4-8e10-b9c720c188ba,ac4ed670-702b-11e4-8e10-b9c720c188ba,for
1576,A Russian boy attracts metal objects with his body after being hit with jolt of electricity,Real-life Magneto boy becomes living magnet after getting massive electric shock from street lamp,7b85fa00-702b-11e4-8e10-b9c720c188ba,a66a5a90-702b-11e4-8e10-b9c720c188ba,for
1577,A Russian boy attracts metal objects with his body after being hit with jolt of electricity,Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,7b85fa00-702b-11e4-8e10-b9c720c188ba,a6a750d0-705d-11e4-8e10-b9c720c188ba,observing
1578,A man was removed from an American Airlines flight after he became upset due to being wished a Merry Christmas by the crew,Man Kicked Off Flight Thanks to His Burning Hatred for Christmas,241c6ff0-8c60-11e4-9799-c7e75be2bcad,605e4f60-8c60-11e4-9799-c7e75be2bcad,for
1579,A man was removed from an American Airlines flight after he became upset due to being wished a Merry Christmas by the crew,Passenger Gets Kicked Off Plane After Merry Christmas Meltdown,241c6ff0-8c60-11e4-9799-c7e75be2bcad,aa2664f0-8c76-11e4-9799-c7e75be2bcad,for
1580,A man was removed from an American Airlines flight after he became upset due to being wished a Merry Christmas by the crew,Airline passenger freaks out over crew's Merry Christmas greeting,241c6ff0-8c60-11e4-9799-c7e75be2bcad,45e325d0-8c64-11e4-9799-c7e75be2bcad,for
1581,A man was removed from an American Airlines flight after he became upset due to being wished a Merry Christmas by the crew,Passenger tossed after flipping out over staff's Merry Christmas,241c6ff0-8c60-11e4-9799-c7e75be2bcad,60ee3350-8c60-11e4-9799-c7e75be2bcad,for
1582,A man was removed from an American Airlines flight after he became upset due to being wished a Merry Christmas by the crew,"Passenger headed to Dallas rages over Merry Christmas, removed from plane",241c6ff0-8c60-11e4-9799-c7e75be2bcad,a34623f0-8c76-11e4-9799-c7e75be2bcad,for
